TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;PRINCIPIO_ATIVO
MEDICAMENTO;ACETILCISTEÍNA;14/01/2019;Similar;167730614;31/01/2029;25351199093201500;EXPECTORANTES BALSAMICOS E MUCOLITICO;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;ACETILCISTEÍNA
MEDICAMENTO;ACETILCISTEÍNA;14/05/2012;Genérico;103700580;31/05/2027;25351531149200900;EXPECTORANTES BALSAMICOS E MUCOLITICO;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;ACETILCISTEÍNA
MEDICAMENTO;ACETILCISTEÍNA;30/05/2005;Genérico;104970006;31/05/2025;25351078967200500;EXPECTORANTES BALSAMICOS E MUCOLITICO;60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;ACETILCISTEÍNA
MEDICAMENTO;ACETILCISTEÍNA;23/03/2005;Genérico;135690259;31/03/2015;25351263528200400;EXPECTORANTES BALSAMICOS E MUCOLITICO;00923140000131 - EMS SIGMA PHARMA LTDA;ACETILCISTEÍNA
MEDICAMENTO;ACETILCISTEÍNA;06/04/2020;Genérico;102351342;30/04/1930;25351763234201800;EXPECTORANTES BALSAMICOS E MUCOLITICO;57507378000365 - EMS S/A;ACETILCISTEÍNA
MEDICAMENTO;ACETILDOR;20/11/1997;Similar;109630036;30/11/2028;250000152658920;ANALGESICOS NAO NARCOTICOS;06597801000162 - THEODORO F SOBRAL & CIA LTDA;ACIDO ACETILSALICILICO
MEDICAMENTO;ACETONIDA DE TRIANCINOLONA;26/01/2005;Genérico;102350735;31/01/2025;25351185745200400;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;57507378000365 - EMS S/A;TRIANCINOLONA ACETONIDA
MEDICAMENTO;ACETONIDA DE TRIANCINOLONA;29/09/2008;Genérico;154230131;30/09/2028;25351051802200800;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;ACETONIDA DE TRIANCINOLONA
MEDICAMENTO;ACETONIDO DE TRIANCINOLONA+SULFATO DE NEOMICINA+GRAMICIDINA+NISTATINA;21/01/2004;Genérico;102350651;31/01/2029;25351050818200300;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS;57507378000365 - EMS S/A;GRAMICIDINA + NISTATINA + SULFATO DE NEOMICINA + TRIANCINOLONA ACETONIDA
MEDICAMENTO;ACETONIDO DE TRIANCINOLONA+SULFATO DE NEOMICINA+GRAMICIDINA+NISTATINA;21/01/2004;Genérico;102350650;31/01/2029;25351051187200300;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS;57507378000365 - EMS S/A;GRAMICIDINA + NISTATINA + SULFATO DE NEOMICINA + TRIANCINOLONA ACETONIDA
MEDICAMENTO;ACEVITON;01/09/2014;Específico;143810165;30/09/2029;25351457119201300;VITAMINAS;02814497000107 - CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;ÁCIDO ASCÓRBICO
MEDICAMENTO;ACFOL;04/02/2000;Específico;107150066;31/10/2028;2500000404788;ANTIANEMICOS;44010437000181 - CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA;ÁCIDO FÓLICO
MEDICAMENTO;ACHEFLAN;09/11/2004;Fitoterápico;105730341;30/11/2029;25351148578200400;ANTINFLAMATORIOS + FITOTERAPICO SIMPLES;60659463002992 - Aché Laboratórios Farmacêuticos S.A;CORDIA VERBENACEA DC.
MEDICAMENTO;ACICLOMAX;21/09/1998;Similar;103900124;30/09/2003;250000363649718;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA);33349473000158 - FARMOQUÍMICA S/A;CLORIDRATO DE VALACICLOVIR
MEDICAMENTO;ACICLOMED;07/05/2001;Similar;143810023;31/03/2029;250000296259771;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA);02814497000107 - CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;ACICLOVIR
MEDICAMENTO;ACICLOR;21/10/1999;Similar;106890110;31/10/2029;2500003624598;ANTIVIROTICOS;92695691000103 - KLEY HERTZ FARMACEUTICA S.A;ACICLOVIR
MEDICAMENTO;ACICLOVIR;13/03/2017;Genérico;183260283;31/03/2027;25351091936201700;ANTIVIROTICOS;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;ACICLOVIR
MEDICAMENTO;ACICLOVIR;25/11/2019;Genérico;126750370;30/11/2029;25351435660201900;ANTIVIROTICOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;ACICLOVIR
MEDICAMENTO;ACICLOVIR;10/10/2005;Genérico;116370061;31/10/2025;25351165540200500;ANTIVIROTICOS;58430828000160 - BLAU FARMACÊUTICA S.A.;ACICLOVIR
MEDICAMENTO;ACICLOVIR;22/10/2007;Genérico;125680163;31/10/2027;25351339870200600;ANTIVIROTICOS;73856593000166 - PRATI DONADUZZI & CIA LTDA;ACICLOVIR
MEDICAMENTO;ACICLOVIR;13/10/2015;Genérico;155840478;31/10/2025;25351368498201500;ANTIVIROTICOS;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;ACICLOVIR
MEDICAMENTO;ACICLOVIR;22/06/2015;Genérico;183260160;31/12/2026;25351649669201400;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA);10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;ACICLOVIR
MEDICAMENTO;ACICLOVIR;25/11/2019;Genérico;105830964;30/11/2029;25351435656201900;ANTIVIROTICOS;45992062000165 - GERMED FARMACEUTICA LTDA;ACICLOVIR
MEDICAMENTO;ACICLOVIR;20/10/2015;Genérico;141070097;31/10/2025;25351443259201500;ANTIVIROTICOS;02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;ACICLOVIR
MEDICAMENTO;ACICLOVIR;18/04/2016;Genérico;143810181;30/04/2026;25351886217201600;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA);02814497000107 - CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;ACICLOVIR
MEDICAMENTO;ACICLOVIR;21/10/2019;Genérico;154230300;31/10/2029;25351180567201200;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA);03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;ACICLOVIR
MEDICAMENTO;ACICLOVIR;05/11/2001;Genérico;100890280;30/11/2026;253510144630108;ANTIVIROTICOS;33069212000184 - MERCK S/A;ACICLOVIR
MEDICAMENTO;ACICLOVIR;30/08/1996;Similar;101160144;31/08/2001;250000134689665;ANTIVIROTICOS;33258450000138 - KNOLL PRODUTOS QUIMICOS E FARMACEUTICOS LTDA;ACICLOVIR
MEDICAMENTO;ACICLOVIR;22/11/2000;Genérico;102980250;30/11/2025;253510150080068;ANTIVIROTICOS;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;ACICLOVIR
MEDICAMENTO;ACICLOVIR;27/07/2004;Genérico;125680111;31/07/2029;25351001249200400;ANTIVIROTICOS;73856593000166 - PRATI DONADUZZI & CIA LTDA;ACICLOVIR
MEDICAMENTO;ACICLOVIR;24/12/2018;Genérico;105730556;30/06/2025;25351689341201800;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA);60659463002992 - Aché Laboratórios Farmacêuticos S.A;ACICLOVIR
MEDICAMENTO;ACICLOVIR;20/05/2019;Genérico;115600204;31/05/2029;25351054488201900;ANTIVIROTICOS;17562075000169 - CIFARMA CIENTÍFICA FARMACÊUTICA LTDA;ACICLOVIR
MEDICAMENTO;ACICLOVIR;14/01/2019;Genérico;105730568;31/07/2025;25351691204201800;ANTIVIROTICOS;60659463002992 - Aché Laboratórios Farmacêuticos S.A;ACICLOVIR
MEDICAMENTO;ACICLOVIR;25/11/2019;Genérico;102351322;30/11/2029;25351435658201900;ANTIVIROTICOS;57507378000365 - EMS S/A;ACICLOVIR
MEDICAMENTO;ACICLOVIR;06/02/2006;Genérico;154230053;28/02/2026;25351337767200500;ANTIVIROTICOS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;ACICLOVIR
MEDICAMENTO;ACICLOVIR;21/08/2017;Genérico;100431222;31/08/2027;25351306112201700;ANTIVIROTICOS;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;ACICLOVIR + ACICLOVIR SÓDICO
MEDICAMENTO;ACICLOVIR;15/12/2014;Genérico;103700610;31/12/2029;25351390564201400;ANTIVIROTICOS;17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A;ACICLOVIR + ACICLOVIR SÓDICO
MEDICAMENTO;ACICLOVIR;04/04/2016;Genérico;104810111;30/04/2026;25351878292201600;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA);48113906000149 - 1FARMA INDUSTRIA FARMACEUTICA LTDA;ACICLOVIR
MEDICAMENTO;ACICLOVIR;15/07/2019;Genérico;125680285;31/07/2029;25351654448201200;ANTIVIROTICOS;73856593000166 - PRATI DONADUZZI & CIA LTDA;ACICLOVIR
MEDICAMENTO;ACICLOVIR;12/03/2018;Similar;104971416;31/03/2028;25351655883201700;ANTIVIROTICOS;60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;ACICLOVIR + ACICLOVIR SÓDICO
MEDICAMENTO;ACICLOVIR;25/11/2019;Genérico;167730634;30/11/2029;25351435659201900;ANTIVIROTICOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;ACICLOVIR
MEDICAMENTO;ACICLOVIR;19/07/2002;Genérico;100470329;31/07/2027;253510190060165;ANTIVIROTICOS;61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;ACICLOVIR
MEDICAMENTO;ACICLOVIR;17/07/2006;Genérico;118190065;31/07/2026;25351026616200600;ANTIVIROTICOS;92265552000140 - MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;ACICLOVIR
MEDICAMENTO;ACICLOVIR;07/10/2019;Genérico;100681166;31/10/2029;25351111759201900;ANTIVIROTICOS;56994502000130 - NOVARTIS BIOCIENCIAS S.A;ACICLOVIR
MEDICAMENTO;ACICLOVIR;22/01/2001;Genérico;123520057;31/01/2026;253510276040081;ANTIVIROTICOS;73663650000190 - RANBAXY FARMACÊUTICA LTDA;ACICLOVIR
MEDICAMENTO;ACICLOVIR SÓDICO;13/07/2020;Genérico;116370164;31/07/1930;25351784914201800;ANTIVIRAIS;58430828000160 - BLAU FARMACÊUTICA S.A.;ACICLOVIR SÓDICO
MEDICAMENTO;ÁCIDO  MEFENÂMICO;18/07/2016;Genérico;167730420;31/07/2026;25351097588201500;ANTINFLAMATORIOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;ÁCIDO MEFENÂMICO
MEDICAMENTO;ACIDO ACETILSALICILICO;09/08/1999;Similar;116070011;31/03/2002;2599200387675;ANALGESICOS NAO NARCOTICOS;58935099000101 - SEARLE DO BRASIL LTDA;
MEDICAMENTO;ACIDO ACETILSALICILICO;15/12/1997;Similar;122020001;31/12/2002;2502315010894;ANALGESICOS NAO NARCOTICOS;78363322000192 - STEVIAFARMA INDUSTRIAL S/A;ACIDO ACETILSALICILICO
MEDICAMENTO;ACIDO ACETILSALICILICO;30/01/2002;Similar;103940003;28/02/2003;2599202105172;ANALGESICOS NAO NARCOTICOS;61150819000120 - LABORATÓRIO AMERICANO DE FARMACOTERAPIA S/A;
MEDICAMENTO;ACIDO ACETILSALICILICO;28/06/2001;Genérico;102350508;30/06/2026;253510074230165;ANALGESICOS NAO NARCOTICOS;57507378000365 - EMS S/A;ÁCIDO ACETILSALICÍLICO
MEDICAMENTO;ÁCIDO ACETILSALICÍLICO;04/09/2006;Genérico;143810104;30/09/2026;25351141852200600;ANALGESICOS NAO NARCOTICOS;02814497000107 - CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;ACIDO ACETILSALICILICO + ÁCIDO ACETILSALICÍLICO
MEDICAMENTO;ÁCIDO ACETILSALICÍLICO;09/12/2019;Similar;109170119;31/12/2029;25351460828201900;ANALGESICOS NAO NARCOTICOS;17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.;ÁCIDO ACETILSALICÍLICO
MEDICAMENTO;ÁCIDO ACETILSALICÍLICO;23/04/2018;Genérico;104810137;30/04/2028;25351650099201700;ANALGESICOS NAO NARCOTICOS;48113906000149 - 1FARMA INDUSTRIA FARMACEUTICA LTDA;ACIDO ACETILSALICILICO + ÁCIDO ACETILSALICÍLICO
MEDICAMENTO;ÁCIDO ASCÓRBICO HYPOFARMA;20/01/2014;Específico;103870065;31/01/2029;25351016345201300;MONOVITAMINAS EXCETO VITAMINA K;17174657000178 - HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA;ÁCIDO ASCÓRBICO
MEDICAMENTO;ÁCIDO FUSÍDICO;02/01/2012;Genérico;155840106;31/01/2029;25351535037201100;ANTINFECCIOSOS TOPICOS;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;ÁCIDO FUSÍDICO
MEDICAMENTO;ÁCIDO FUSÍDICO + VALERATO DE BETAMETASONA;26/10/2009;Genérico;126750117;31/10/2029;25351133148200900;ANTIMICOTICOS PARA USO TOPICO;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VALERATO DE BETAMETASONA + ÁCIDO FUSÍDICO
MEDICAMENTO;ÁCIDO GAMA AMINOBUTÍRICO + RESERPINA;21/03/2000;Similar;100140034;31/10/2004;2599101023979;NEUROPSICOESTIMULANTES;33517558000106 - QUIMICA FARMACEUTICA NIKKHO DO BRASIL LTDA;
MEDICAMENTO;ACIDO MEFENAMICO;11/05/2015;Genérico;183260100;31/07/2028;25351680559201400;ANTINFLAMATORIOS ANTIREUMATICOS;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;ÁCIDO MEFENÂMICO
MEDICAMENTO;ACIDO MEFENAMICO;13/04/2020;Genérico;100431303;30/04/1930;25351415062201300;ANTINFLAMATORIOS ANTIREUMATICOS;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;ÁCIDO MEFENÂMICO
MEDICAMENTO;ÁCIDO MEFENÂMICO;03/11/2008;Genérico;102350856;30/11/2028;25351046048200700;ANTINFLAMATORIOS;57507378000365 - EMS S/A;ÁCIDO MEFENÂMICO
MEDICAMENTO;ÁCIDO MEFENÂMICO;10/02/2020;Genérico;135170054;28/02/1930;25351386556201300;ANTINFLAMATORIOS ANTIREUMATICOS;48344725000719 - Althaia S.A Indústria Farmacêutica;ÁCIDO MEFENÂMICO
MEDICAMENTO;ÁCIDO MEFENÂMICO;27/06/2016;Genérico;105830792;30/06/2026;25351599640201400;ANTINFLAMATORIOS;45992062000165 - GERMED FARMACEUTICA LTDA;ÁCIDO MEFENÂMICO
MEDICAMENTO;ÁCIDO MEFENÂMICO;25/02/2019;Genérico;105730674;31/08/2025;25351011427201900;ANTINFLAMATORIOS ANTIREUMATICOS;60659463002992 - Aché Laboratórios Farmacêuticos S.A;ÁCIDO MEFENÂMICO
MEDICAMENTO;ACIDO TRANEXAMICO;13/09/2010;Genérico;167730151;30/09/2025;25351125006200900;ANTIFIBRINOLITICOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;ÁCIDO TRANEXÂMICO
MEDICAMENTO;ACIDO TRANEXAMICO;12/08/2013;Genérico;116370099;30/09/2027;25351323698201300;ANTIFIBRINOLITICOS;58430828000160 - BLAU FARMACÊUTICA S.A.;ÁCIDO TRANEXÂMICO
MEDICAMENTO;ÁCIDO TRANEXÂMICO;14/06/2010;Genérico;102350990;30/06/2025;25351124865200900;ANTIFIBRINOLITICOS;57507378000365 - EMS S/A;ÁCIDO TRANEXÂMICO
MEDICAMENTO;ÁCIDO TRANEXÂMICO;08/04/2013;Genérico;113430186;30/04/2028;25351718604200900;ANTIFIBRINOLITICOS;19570720000110 - HIPOLABOR FARMACEUTICA LTDA;ÁCIDO TRANEXÂMICO
MEDICAMENTO;ÁCIDO URSODESOXICÓLICO;11/04/2016;Genérico;100849951;30/04/2026;25351608869201500;COLAGOGOS, COLERETICOS E HEPATOPROTETORES;61100004000136 - ZAMBON LABORATÓRIOS FARMACÊUTICOS LTDA.;ÁCIDO URSODESOXICÓLICO
MEDICAMENTO;ÁCIDO URSODESOXICÓLICO;06/07/2020;Genérico;146820094;31/07/1930;25351649704201800;COLAGOGOS, COLERETICOS E HEPATOPROTETORES;05035244000123 - SUN FARMACÊUTICA DO BRASIL LTDA;ÁCIDO URSODESOXICÓLICO
MEDICAMENTO;ÁCIDO VALPRÓICO;28/05/2018;Similar;109740258;31/05/2028;25351114943201800;ANTICONVULSIVANTES;49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA;VALPROATO DE sódIo + ÁCIDO VALPRÓICO
MEDICAMENTO;ACIDO ZOLEDRONICO;13/07/2015;Genérico;155620038;31/07/2025;25351469106201200;SUPRESSORES DA REABSORCAO OSSEA;05439635000103 - ANTIBIÓTICOS DO BRASIL LTDA;ácido zoledrônico monoidratado
MEDICAMENTO;ACIDO ZOLEDRONICO;02/03/2015;Genérico;116370129;31/03/2025;25351194444201200;SUPRESSORES DA REABSORCAO OSSEA;58430828000160 - BLAU FARMACÊUTICA S.A.;ácido zoledrônico monoidratado
MEDICAMENTO;ACIDO ZOLEDRONICO;23/03/2015;Genérico;102980415;31/03/2025;25351572082201200;SUPRESSORES DA REABSORCAO OSSEA;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;ácido zoledrônico monoidratado
MEDICAMENTO;ÁCIDO ZOLEDRÔNICO;26/08/2019;Genérico;100410162;31/08/2029;25351389723201300;ANTINEOPLASICO;49324221000104 - FRESENIUS KABI BRASIL LTDA;ácido zoledrônico monoidratado
MEDICAMENTO;ÁCIDO ZOLEDRÔNICO;23/01/2017;Genérico;100470600;31/01/2027;25351531696201600;SUPRESSORES DA REABSORCAO OSSEA;61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;ÁCIDO ZOLEDRÔNICO
MEDICAMENTO;ÁCIDO ZOLEDRÔNICO;13/05/2019;Genérico;155370073;31/05/2029;25351274409201300;ANTINEOPLASICO;64171697000146 - ACCORD FARMACÊUTICA LTDA;ácido zoledrônico monoidratado
MEDICAMENTO;ÁCIDO ZOLEDRÔNICO;30/01/2017;Genérico;100470601;31/01/2027;25351329404201600;SUPRESSORES DA REABSORCAO OSSEA;61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;ÁCIDO ZOLEDRÔNICO
MEDICAMENTO;ÁCIDO ZOLEDRÔNICO;01/10/2018;Genérico;188300060;31/10/2028;25351771065201400;SUPRESSORES DA REABSORCAO OSSEA;11643096000122 - MYLAN LABORATORIOS LTDA;ácido zoledrônico monoidratado
MEDICAMENTO;ÁCIDO ZOLEDRÔNICO;04/02/2013;Genérico;146820032;29/02/2028;25351686804201100;ANTINEOPLASICO;05035244000123 - SUN FARMACÊUTICA DO BRASIL LTDA;ÁCIDO ZOLEDRÔNICO
MEDICAMENTO;ÁCIDO ZOLEDRÔNICO;11/01/2010;Genérico;100431026;31/01/2025;25351515342200900;ANTINEOPLASICO + SUPRESSORES DA REABSORCAO OSSEA;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;ÁCIDO ZOLEDRÔNICO + ácido zoledrônico monoidratado
MEDICAMENTO;ACITRETINA;29/06/2020;Genérico;110130288;30/06/1930;25351125720201900;CERATOLITICOS E CERATOPLASTICOS;44363661000157 - GLENMARK FARMACÊUTICA LTDA;ACITRETINA
MEDICAMENTO;ACIVIRAX;14/08/2000;Similar;115600082;31/08/2025;250000092449947;ANTIVIROTICOS;17562075000169 - CIFARMA CIENTÍFICA FARMACÊUTICA LTDA;ACICLOVIR
MEDICAMENTO;ACLAF;29/07/2019;Similar;103850116;31/07/2029;25351191169201900;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS;83874628000143 - LABORATÓRIO FARMACÊUTICO ELOFAR LTDA;AMOXICILINA TRI-hIDRATADA + CLAVULANATO DE POTÁSSIO
MEDICAMENTO;ACLAF;22/07/2019;Similar;103850115;31/07/2029;25351191156201900;ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS;83874628000143 - LABORATÓRIO FARMACÊUTICO ELOFAR LTDA;AMOXICILINA TRI-hIDRATADA + CLAVULANATO DE POTÁSSIO
MEDICAMENTO;ACLASTA;01/08/2005;Novo;100681026;31/08/2025;25351264883200400;SUPRESSORES DA REABSORCAO OSSEA;56994502000130 - NOVARTIS BIOCIENCIAS S.A;ÁCIDO ZOLEDRÔNICO
MEDICAMENTO;ACNASE;14/08/2017;Similar;109740239;30/11/2027;25351314228201700;PRODUTOS ANTI-ACNE;49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA;ENXOFRE + PERÓXIDO DE BENZOÍLA
MEDICAMENTO;ACNIL;11/08/2003;Similar;102980329;31/08/2008;25351016946200300;PRODUTOS ANTI-ACNE;44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;ISOTRETINOÍNA
MEDICAMENTO;ACNOVA;19/12/2016;Similar;105830844;31/12/2026;25351546841201500;PRODUTOS ANTI-ACNE;45992062000165 - GERMED FARMACEUTICA LTDA;ISOTRETINOÍNA
MEDICAMENTO;ACOG;04/05/2020;Similar;105250085;31/05/1930;25351230018201700;;33078528000132 - TORRENT DO BRASIL LTDA;RIVAROXABANA
MEDICAMENTO;ACTEMRA;19/01/2009;Biológico;101000655;31/01/2029;25351222177200800;ANTINFLAMATORIOS ANTIREUMATICOS;33009945000123 - PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;tocilizumabe
MEDICAMENTO;ACTIFEDRIN;17/03/2004;Novo;103900155;29/02/2028;25351016602200400;ANTI-HISTAMINICOS SISTEMICOS;33349473000158 - FARMOQUÍMICA S/A;CLORIDRATO DE PSEUDOEFEDRINA + CLORIDRATO DE TRIPROLIDINA
MEDICAMENTO;ACTILYSE;09/03/1988;Novo;103670049;31/03/2028;2500100300787;ANTICOAGULANTES FIBRINOLITICOS E PROTEOLITICOS N/DIGE;60831658000177 - BOEHRINGER INGELHEIM DO BRASIL QUÍMICA E FARMACÊUTICA LTDA.;ALTEPLASE
MEDICAMENTO;ACTIVE PLUS;30/03/2020;Fitoterápico;111990031;31/03/1930;25351411851201900;;33223157000135 - MAKROFARMA QUIMICA FARMACEUTICA LTDA;SENNA ALEXANDRINA MILL.
MEDICAMENTO;ACTONEL;03/02/2020;Novo;183260417;28/02/2025;25351627327201900;SUPRESSORES DA REABSORCAO OSSEA;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;RISEDRONATO SÓDICO
MEDICAMENTO;ACU FRESH;04/07/2016;Específico;154230230;31/07/2026;25351014464201100;OUTROS MEDICAMENTOS COM ACAO NO APARELHO VISUAL;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;CARMELOSE SÓDICA
MEDICAMENTO;ACULAR;23/12/1996;Novo;101470046;31/05/2029;250000149379357;ANTINFLAMATORIOS;43426626000177 - ALLERGAN PRODUTOS FARMACÊUTICOS LTDA;trometamol cetorolaco 
MEDICAMENTO;AD FURP;17/02/1983;Específico;110390022;29/02/2028;2500100927182;EMOLIENTES E PROTETORES DA PELE E MUCOSAS;43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;COLECALCIFEROL + OXIDO DE ZINCO + PALMITATO DE RETINOL
MEDICAMENTO;ADACEL;16/09/2019;Biológico;183260400;31/03/2028;25351412010201900;VACINAS;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;AGLUTINÓGENOS FIMBRIAIS DE BORDETELLA PERTUSSIS DOS SOROTIPOS 2 E 3 + Hemaglutinina Filamentosa + Pertactina + Toxóide Tetânico + Toxóide diftérico + Toxóide pertussis
MEDICAMENTO;ADACEL POLIO;16/09/2019;Biológico;183260399;31/03/2026;25351412006201900;VACINAS;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;AGLUTINÓGENOS FIMBRIAIS DE BORDETELLA PERTUSSIS DOS SOROTIPOS 2 E 3 + Hemaglutinina Filamentosa + Pertactina + Poliovírus inativados tipo 1 + Poliovírus inativados tipo 2 + Poliovírus inativados tipo 3 + Toxóide Tetânico + Toxóide diftérico + Toxóide pertussis
MEDICAMENTO;ADACNE;19/12/2005;Similar;110130230;31/12/2025;25351126287200500;PRODUTOS ANTI-ACNE;44363661000157 - GLENMARK FARMACÊUTICA LTDA;ADAPALENO
MEDICAMENTO;ADACNE CLIN;21/02/2007;Novo;110130249;28/02/2027;25351351901200500;PRODUTOS ANTI-ACNE;44363661000157 - GLENMARK FARMACÊUTICA LTDA;ADAPALENO + FOSFATO DE CLINDAMICINA
MEDICAMENTO;ADAKVEO;02/03/2020;Biológico;100681169;31/03/2023;25351547512201900;OUTROS AGENTES HEMATOLÓGICOS;56994502000130 - NOVARTIS BIOCIENCIAS S.A;CRIZANLIZUMABE
MEDICAMENTO;ADALAT;26/10/2010;Novo;170560052;30/04/2026;25351211427200700;ANTIANGINOSOS E VASODILATADORES;18459628000115 - BAYER S.A.;NIFEDIPINA + NIFEDIPINO
MEDICAMENTO;ADAPALENO;20/04/2015;Genérico;183260039;28/02/2027;25351688711201400;PRODUTOS ANTI-ACNE;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;ADAPALENO
MEDICAMENTO;ADAPALENO;12/04/2005;Genérico;105830421;30/04/2025;25351030508200500;PRODUTOS ANTI-ACNE;45992062000165 - GERMED FARMACEUTICA LTDA;ADAPALENO
MEDICAMENTO;ADAPEL;13/04/2015;Similar;183260033;30/11/2028;25351688741201400;PRODUTOS ANTI-ACNE;10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.;ADAPALENO
MEDICAMENTO;ADAPTIS GEL;29/07/2019;Específico;167730625;31/07/2029;25351595392201600;OUTROS MEDICAMENTOS COM ACAO NO APARELHO VISUAL;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;carbômer 940
MEDICAMENTO;ADCETRIS;01/09/2014;Biológico;106390269;30/09/2029;25351058806201300;ANTINEOPLASICO;60397775000174 - TAKEDA PHARMA LTDA.;brentuximabe vedotina
MEDICAMENTO;ADDAVEN;06/07/2020;Específico;100410165;31/07/1930;25351325190201800;NUTRIENTES PARENTERAIS;49324221000104 - FRESENIUS KABI BRASIL LTDA;CLORETO CRÔMICO HEXAIDRATADO + CLORETO CÚPRICO + CLORETO DE ZINCO + CLORETO FÉRRICO + FLUORETO DE SÓDIO + IODETO DE POTÁSSIO + SELENITO DE SÓDIO + dicloreto de manganês tetraidratado + molibdato de sódio diidratado
MEDICAMENTO;ADDERA D3;23/11/2010;Específico;178170028;30/09/2028;25351651342200900;ANALOGO SINTETICO DA VITAMINA D;61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.;COLECALCIFEROL
